,title,author,data,heat,name
1740,一向不看变百，但是孤独凤真的是太棒了,injure,2017-09-06,19,龙脉君王
1741,求推一本最近的末日文,月明归去来,2017-09-03,23,"末世余生,洪荒降临,末世之宠物为王,黑夜将至,我在末世有套房"
1742,试读《我从凡间来》--嗯，比干草好一点,黑山大老妖,2017-09-06,4,"我从凡间来,重生白蛇传"
1743,求一本能看的晚清民国抗战书,风中一劲草,2017-09-03,30,"辛亥大英雄,大逆转1906,大世争峰,国士无双,我的民国生涯"
1744,请教一下《极道天魔》比滚开前两本书改观在哪？,l0101270,2017-08-02,137,极道天魔
1745,兄弟们帮忙找本书，乡村空间种田类，主角跟女主是种蘑菇,luomo13,2017-09-04,20,
1746,万能的龙空书友们，找一本几年前的书,空岛浮冰,2017-09-06,8,术士皇族
1747,有没有好看的军事小说,西瓜丶,2017-09-05,3,
1748,求环境慢慢变化，出现超凡之力的小说,ly82107,2017-08-29,16,"大王饶命,超次元疯人院,我老婆是LES,崩坏3,魔由心生,开发次元世界,全球进化,都市之盗版神话,调教全人类"
1749,想把铁血的钱花完，求推荐,永不更新信不信,2017-09-03,31,"北洋反动派,定鼎宋周,1980的永不更新,八一物流 誉满全球,永不解密,挽明"
1750,仙姬的《龙脉君王》不大段飚设定，看着都不像仙姬的文了,深红之夏,2017-09-05,24,"龙脉君王,无尽破碎"
1751,发现很多人都没接触过真正的跑团，安利个制作精良的视频,东篱客,2017-08-03,96,
1752,有没有男女主共患难然后在一起的书,专业灭国苏定方,2017-09-05,11,"狩魔手记,斗罗大陆"
1753,昨天看美雪阿姨的歌曲，突然想起了那本地上之星,magican8,2017-09-05,39,"请给我一个永远的谎言,玩家之心,流星,重生之地上之星"
1754,请问，怎么在优书搜索评分7-以上的小说,a金戈铁马a,2017-09-05,5,
1755,《勒胡马》主角一开始是在羯人那里吗？,tgbyhn567,2018-01-17,53,
1756,《道君》又一配角惨遭绿帽，孩子都有了。啧啧啧,毒瘾发作,2018-01-17,50,道君
1757,推战国野心家,武装绵羊冲锋中,2018-01-18,16,战国野心家
1758,吐槽，民国之文豪崛起越看越难受,东海里的鱼,2018-01-16,121,"中美友好通商航海条约,飞越三十年,重生欧美当大师,民国投机者,天朝之梦,国士无双,重生美国当大师"
1759,青叶灵异事务所的世界真是绝望啊,李小五,2017-11-06,147,"青叶灵异事务所,恶灵国度,地狱公寓,末日乐园,公寓,地狱电影院,异悚,井口战役,超级蛋蛋"
1760,推书：《大明：征服天堂》,阴天驾云走,2018-01-16,72,"大明：征服天堂,南明史"
1761,有没有男主角后宫或者老婆团打得头破血流的？,speedguck,2018-01-18,12,"重铸未来,春秋我为王,盗梦宗师,星媒舵手,我的美女公寓,我还能活多久,我的重生女友,帝国从来没有神圣的,花与剑与法兰西"
1762,有没有大佬指点下种田文的巅峰作品有哪些？,北湖三路,2017-09-05,12,"东宁纪,绑架全人类,必然王国到自由王国,自由世界到自由王国,穿越1630之崛起南美,东宁记,混在五代当皇帝,临高启明,位面小蝴蝶,井口战役"
1763,[寻书启示],丢了一只猫,2017-09-05,5,
1764,求《省港旗兵》的同人，无限流都可以,光明圣,2017-09-05,2,"省港旗兵,血流"
1765,有没有戾气不那么重，有点仙味的修真小说？,biybiy2,2017-08-22,74,"灵山,顾道长生,仙葫,道辟九霄,玄门封神,飘渺之旅,仙路桃花传,青玄道主,六御,升邪,就是个道士,风起紫罗峡,新格物致道,太浩,灭运图录,仙武道纪,人欲,仙路烟尘,尘缘,新中国首位飞升者,无仙,修真聊天群,神游,许仙志"
1766,又来推书了，这次还是鲸鱼的，算是鲸鱼专题吧,天生犯罪人,2017-09-04,14,"厂公,釜山行,丧尸帝国,重生1999,精分写手成神记"
1767,求找个写贪官的书,天黑的蓝,2017-09-05,8,"佞,摄政大明"
1768,求推下非系统娱乐文新书，顺便晒下自己书单,神被虐,2017-09-02,47,"最佳电影人,一个电影人的诞生,华娱之黄金时代,蝙蝠侠-黑暗骑士,华娱之梦,娱乐星工场,香江传媒,娱乐掌控者,首富巨星,完美大明星,边缘人的华娱,最佳影星,文艺时代,重生之歌坛传奇,光影风华,混在娱乐圈的二三事,传奇从我是歌手开始"
1769,求本书  应该是网游武侠类的,空图紫,2017-08-30,9,
1770,推书,弓兵,2017-09-05,2,电影的世界
1771,找本老书,naci,2017-09-05,4,
1772,吐槽一下推书的。,a4783061,2017-09-05,3,
1773,有谁还记得写隋末逐鹿的梧桐疏影？,天武者,2017-09-05,2,
1774,求类似风之谷背景的科幻,突击队,2017-08-24,4,壮志凌云
1775,有没有自己制作虚拟游戏的小说？,c910225,2017-08-10,28,"控梦游戏,我是虚拟游戏公司总裁,我是虚拟现实游戏公司总裁,虚拟帝国之父,游戏开发指南,奇迹之羽,白金农民麻烦哥,主神世界设计师"
1776,推一下赤兔记,敖师楚,2017-09-05,10,红缨记
1777,无责任推书，2本游戏,萝莉有五种吃法,2017-09-04,16,"欢乐向数据江湖,宅在游戏当大侠"
1778,《幻想世界大穿越》最新一章 将一批蜀山同人逼格降维,漂泊旅人,2016-12-28,60,"幻想世界大穿越,诸界行者,蜀山,冰之无限,无尽破碎,穿越在仙侠世界,蜀山五台教主,无限恐怖,位面小蝴蝶"
1779,求建设世界的小说,天宇主宰,2017-06-16,37,"最后的地球战神,英雄无敌之大农场,主神崛起,从主播到主神,重生成星,我的虚拟游戏,超能科技帝国,元始系统,位面的征途,非常规主神日记,白金农民麻烦哥,迷失在白垩纪"
1780,最近只有3本书可看,totianya,2017-09-04,12,"自古红楼出才子,异常生物见闻录,女帝家的小白脸,碎星物语,风姿物语,剑灵同居日记,大明升职记,修真聊天群,莽穿新世界,霜寒之翼,回到古代当闲人,文化入侵异世界,娱乐星工厂,极限拯救"
1781,找本以前看过的书，乡土类的,wuyaa,2017-09-05,5,"葵花宝典,九项全能"
1782,求本书，时空穿越，拯救世界的,q9910089,2017-09-05,7,"多元宇宙的异位面来客,时空干涉手册"
1783,回顾倩女幽魂三部曲，求类似的力量体系的小说或者同人,风之咆哮,2017-09-05,3,就是个道士
1784,看了魔法小樱，魔法少女和小道士好配啊，求文,逗天馨,2017-09-03,65,"路人的视角,樱花烂漫之时,东京默示录,魔卡少女樱"
1785,有没有类似银魂的架空世界观的小说？,不是杜雷思,2017-09-04,4,黑巫师朱鹏
1786,哎，一路走好。交通无小事。,菜De,2017-08-12,63,
1787,白岩松说过，交换书单才能使人类进步，来吧！,铁菩萨,2017-09-03,23,"移猎洪荒,然后我成为了猎人,骸骨武士,篮坛教皇,综漫：无尽穿梭,星路迷踪,大唐乘风录,星战英雄,吞噬的虚空,黄毛勇者异闻录,孺子帝,充钱大师,梦华传说,难道我是神,圣斗士肆武,最终一击,天际省日常生活纪实,海贼之黑暗王冠,位面破坏神,大道争锋"
1788,发现好几个帖子在黑便当白的新书。,日啖柠檬三百颗,2017-07-31,122,"天书奇谭,邪神旌旗,大冒险,文明"
1789,有没有比较爽的锦衣卫小说？,难想,2017-09-02,30,"搬山,决死,锦衣夜行,大宦官之只手遮天,锦衣行,锦衣当国,大明天下,公子风流,锦医卫,大明春,锦衣为王,死人经,恶明"
1790,我的毒点怎么越来越低了！,趴着看书,2017-09-05,1,"造车,动力王朝"
1791,求一本民国的小说,昔yan烟,2017-09-05,1,
1792,仙姬一如既往的爱玩梗,九万里风鹏正举,2017-09-02,24,"龙脉君王,无尽破碎,巫师世界"
1793,大家认为伏笔太多或间隔太长影像阅读么？,cinews012,2017-09-04,39,"范进的平凡生活,漫步歌神路"
1794,求一本书，记不得书名了,liksliner,2017-09-05,1,黄金渔场
1795,掌阅军事文   特种兵之利刃,余生干净分明,2017-09-05,4,"空天猎,天猎,利刃"
1796,狗血韩剧既视感,d2136892,2017-09-04,14,"我是虚拟现实游戏公司总裁,重生之子承父液"
1797,有没有仙一打水魔兽前去找景天和煌大仙求援的书？,南山凤凰,2017-07-31,23,穿越到游戏商店
1798,吐槽一下《重返1977》,wy5268255,2017-08-30,7,"人渣回忆录,余罪,重返1977"
1799,有没有好看的重生玩弄华尔街的金融文,mushsaya,2017-07-02,32,"幻想世界大穿越,商业冒险：华尔街的12个经典故事,无耻家族,风起华尔街,摩根财团,大时代之金融之子,贼巢,大空头,高盛帝国,门口的野蛮人,</a></span>满盘皆输,长期资本管理公司作死记,一个经济杀手的自白,黑金教父,24天:安然公司破产真相,大时代1958,一个经济杀手的告白,华尔街之狼"
1800,求穿越到电影《一代宗师》的小说,何其不正,2017-08-29,12,
1801,起点的书我都快看不下去了,810108342a,2017-08-31,5,"重生之最强鬼修,修真聊天群"
1802,有没有穿越成三国里面赵云的书呀？,5639260,2017-08-28,26,
1803,求助强大的lker，有没有类似于《我的姐姐是大明星》的书,zfather11,2017-08-30,9,"妹偶,我的妹妹是偶像,我的美女公寓"
1804,最近饿得慌，求推一些可以吃的书,youare瓜娃子,2017-08-31,5,"我的姐姐是大明星,巫界之无限火力,奋斗在红楼,杀出矩阵,极道天魔,异界之书,放开那个女巫,贞观大闲人,俗人回档,死亡之舞"
1805,有点失望啊，吐槽下《超级浮空城》,神圣堕落,2017-08-27,42,"深渊主宰,超级浮空城"
1806,感觉自己毒抗越来越低了,βios,2017-08-30,12,"重生之财源滚滚,时代巨子"
1807,有些书经常出现女主被别人强迫纳妾,萌音,2017-08-27,23,末世之黑暗召唤师
1808,推一本仙种——《现实世界小人国》,翼玄,2017-08-05,48,"超新约全书,现实世界小人国,宅之崛起啊,我的小人国,五百年之箱"
1809,求书，有没有五火球神教的蓝条法爷书？,君如少,2017-08-30,8,"一击魔法师,神州传奇,我是大法师"
1810,求书，男主安心做女主贤内助的小说,Marcher,2017-08-19,30,"韩娱之崛起,顾道长生,贤者时间,药师寺凉子怪奇事件簿,<span style=""background-color: initial;"">樱子小姐的脚下埋着尸体</span><span style=""background-color: initial;"">,女帝直播攻略,窃国"
1811,看《大明小官人》，有些疑惑请大手子解惑,荣誉与忠诚,2017-08-30,18,大明小官人
1812,求现代背景下主角到处搞事情的小说,lilise,2017-08-28,30,"至高密令,主神大道,匹夫的逆袭,史莱姆也要当邪神,都市之调教全人类,请叫我邪神大人,天才传说,地球主神,逃亡犯报告,穿越者,橙红年代,龙骑战机,脑洞大爆炸"
1813,推《最强反恐精英》求末世无限文和帮忙找本书,恶魔小丑,2015-04-30,24,最强反恐精英
1814,看了拆弹专家，有什么类似情节的小说吗？,星之翔,2017-08-30,18,电影的世界
1815,推荐几本最近不错的火影小说。,蓝色的建行,2017-08-27,22,"火影之水遁最强,火影之最强卡卡西,火影之秋道丁次,我的火影忍者"
1816,推书，《不要和他拼内力》，一本模仿极道天魔的小说,謝邀,2017-07-23,89,"不要和他拼内力,剑主天魔,作死江湖,极道天魔的,吾道凶猛,我是大法师,绝代双骄"
1817,严重书荒，求书贴（各位老龙帮帮忙）,wy5268255,2017-08-27,31,"自古红楼出才子,重启九六,顾道长生,重生之实业帝国,漫威世界的咸鱼王,文艺时代,梦醒细无声,重返1977,电影世界,轻，短，散,洪荒之六耳逆天,脑洞大爆炸,大戏骨,大道争锋,主宰江山,海贼法典,声优养成大师,逆流纯真年代,生物炼金手记,变身萝莉主播,重燃,在仙界当漫画家,黑暗超神,民国之文豪崛起,主推更新中的好书，大多分类皆有涉及，求关注！,娱乐星工场,顾道,宠物收容所,黑巫师朱鹏,汉乡,小明星演义,我的1979,重生潜入梦,韩娱之崛起"
1818,求穿红楼,一饕餮,2017-08-30,0,贾母不慈
1819,推荐两本书 <狂探> <超级惊悚直播>,风之印,2017-08-27,19,"超级惊悚直播,狂探"
1820,有没有穿越到2012世界的！,xr5448,2017-08-30,4,
1821,吐槽某病娇少女的治疗计划,一剑长安,2017-08-30,7,
1822,【推书】解救大家的书荒，最近看的一些书集合,bolunxier,2017-08-18,16,"变身路人女主,修成佛,吞噬世界之龙,牧神记,寒霜之翼,超级浮空城,破庙有神仙,末世之宠物为王,难道我是神,吞噬世界的龙,最终穿越,九龙至尊,师徒系统,大明妖孽"
1823,再推有妖气客栈,清水自醉人,2017-07-26,12,有妖气客栈
1824,《白银之轮》完结了，还是要推荐一波,βios,2017-08-29,32,"白银之轮,骸骨灰烬,魔法种族大穿越"
1825,有没有写的好的从直播起家娱乐文,莫轩遥,2017-08-30,8,"娱乐点金手,盛世巨星"
1826,【终末之城】混乱善良傲娇男的收loli末日系统流,qunlongling,2017-08-30,7,终末之城
1827,咳咳，由于昨晚的封书，让我的书架损失惨重……,铭刻,2017-08-24,30,"最佳影星,秋叶原拓荒史,娱乐掌控者"
1828,求仙武类的种马文,sgtian,2017-08-25,3,九龙至尊
1829,看了霹雳九轮异谱的op，感觉好带感啊啊,慎逗,2017-08-21,37,"决战时刻,霹雳之丹青闻人,霹雳丹青闻人,人中之龙,霹雳江湖之青衣"
1830,作者乱挖坑有时候会让人觉得恶心,jkdfh,2017-08-24,60,逆流纯真年代
1831,"推下书,顺便说下龙空剧毒",a3313626,2017-08-24,18,"解构异界,某科学的火影忍者,汉乡,火影之救世主,唐砖,类神"
1832,求推荐穿lol世界的小说,洁夫人姓章,2017-08-25,6,我叫布里茨
1833,求推点美国的都市,做一个清醒的人,2017-08-24,2,"巨虫尸巫,最佳影星"
1834,奶瓶战斗机的《大明1630》主角什么时候发表海军战略了？,迷道人,2017-06-26,11,
1835,求书，食灵零同人或者带副本的无限流。,锋火闪灵,2017-08-21,21,"生存：选王游戏,型月幻想乡的超越者,识灵之刻,巫女桔梗酱的现代除魔生活,贤者的无限旅途"
1836,求有霹雳味道的小说。,mightiness,2017-08-23,17,空宁和尚
1837,类似 现代修真帮助政府之类的书,十八子云,2017-08-23,38,"官仙,顾道长生,白狐天下,升龙道,盗版神话"
1838,重生之出人头地 最新剧情 有点迷,mushsaya,2017-08-18,121,1855美国大亨
1839,推本幼苗，秃鹫领主，个人粮草~,Persona,2017-08-24,18,雪鹰领主
1840,有没有主角本来不想反，结果反派作死硬逼着主角反的？,兔子红眼了,2017-08-24,23,"主宰江山,平安传,大官人,赘婿,奋斗在红楼"
1841,看完龙的牙医，星之梦，越发感觉日本和中国动漫的差距了,一望无涯,2017-08-13,338,"小倩,灵剑山,小蝌蚪找妈妈,龙之谷,大闹天宫,银之守墓人,动漫时代,叛逆物语,千年女优,神龙斗士,小布头奇遇记,北京卡通,端脑,电软,一人之下,画书大王,镇魂街,雷锋的故事,希德尼娅的骑士,一条大鱼叫海棠,宝莲灯,电电,狐妖小红娘,全职,中华小当家,十万个冷笑话,那年那兔那些事,红辣椒,机动警察,空中杀手,宅之崛起,全职高手,东京绅士物语,大鱼,大圣归来,冰雪奇缘,少女与战车,卡通王,龙珠,天书奇谈,狮子王雷欧"
1842,找一本书,亲爱的x先生,2017-08-25,1,
1843,求本书的名字，关于画风不同的火影,a520a666,2017-08-25,4,不科学的天天传
1844,一直搞不懂你们为什么这么捧娶姐,死扑街,2017-08-24,64,"谈谈这本书的优缺点,奥术神座, 一直搞不懂你们为什么这么捧娶姐"
